0
1
2
1
3
2
2
7
1
0
6
6
1
2
2
0
2
1
7
7
1
0
3
3
5
2
1
6
2
1
1
4
7
3
2
3
3
6
1
4
4
2
3
2
6
0
6
2
4
6
5
0
7
2
1
1
3
0
4
2
3
2
5
4
2
3
1
1
2
5
1
0
1
3
3
